category,source,title,abstract,url
Thể thao,vnexpress.net,HLV Chelsea háo hức chạm trán PSG ở vòng 1/8 Champions League,HLV Liam Rosenior phấn khích và ngưỡng mộ đồng nghiệp Luis Enrique khi Chelsea chạm trán PSG tại vòng 1/8 Champions League.,https://vnexpress.net/hlv-chelsea-hao-huc-cham-tran-psg-o-vong-1-8-champions-league-5044907.html
Thể thao,vnexpress.net,HLV Chelsea háo hức chạm trán PSG ở vòng 1/8 Champions League,HLV Liam Rosenior phấn khích và ngưỡng mộ đồng nghiệp Luis Enrique khi Chelsea chạm trán PSG tại vòng 1/8 Champions League.,https://vnexpress.net/hlv-chelsea-hao-huc-cham-tran-psg-o-vong-1-8-champions-league-5044907.html#box_comment_vne
Thể thao,vnexpress.net,Lãnh đạo Malaysia lạc quan sau 12 tiếng điều trần ở CAS,Giám đốc Điều hành của đội tuyển Malaysia Rob Friend cảm nhận được sự tích cực sau phiên điều trần tại Tòa án Trọng tài Thể thao (CAS) về vụ 7 cầu thủ gian lận nhập tịch.,https://vnexpress.net/lanh-dao-malaysia-lac-quan-sau-12-tieng-dieu-tran-o-cas-5044465.html#box_comment_vne
Thể thao,vnexpress.net,Arsenal được dự đoán vô địch Champions League,"Siêu máy tính của Opta đưa ra tỷ lệ vô địch Champions League cao nhất cho Arsenal, sau kết quả bốc thăm giai đoạn còn lại ở vòng knock-out.",https://vnexpress.net/arsenal-duoc-du-doan-vo-dich-champions-league-5044914.html#box_comment_vne
Thể thao,vnexpress.net,Arsenal được dự đoán vô địch Champions League,"Siêu máy tính của Opta đưa ra tỷ lệ vô địch Champions League cao nhất cho Arsenal, sau kết quả bốc thăm giai đoạn còn lại ở vòng knock-out.",https://vnexpress.net/arsenal-duoc-du-doan-vo-dich-champions-league-5044914.html
Thể thao,vnexpress.net,Arteta không nghĩ nhiều về giấc mơ ăn bốn của Arsenal,"Sau lễ bốc thăm vòng 1/8 Champions League, HLV Mikel Arteta khẳng định chưa nghĩ đến kịch bản giành cú ăn bốn, dù Arsenal đang dẫn đầu Ngoại hạng Anh và có cơ hội tiến sâu ở châu Âu.",https://vnexpress.net/arteta-khong-nghi-nhieu-ve-giac-mo-an-bon-cua-arsenal-5044901.html
Thể thao,vnexpress.net,Guardiola: 'Gặp Real giúp Man City hoàn thiện hơn',HLV Pep Guardiola khẳng định việc chạm trán Real Madrid ở vòng 1/8 Champions League là thử thách cần thiết để Man City tích lũy kinh nghiệm và trưởng thành.,https://vnexpress.net/guardiola-gap-real-giup-man-city-hoan-thien-hon-5044905.html
Thể thao,vnexpress.net,Người thân cầu thủ nhập tịch Malaysia có thể ra tòa làm chứng,Luật sư thể thao Hairul Vaiyron Othman cho rằng LĐBĐ Malaysia và FIFA có thể triệu tập nhân chứng liên quan ở cuộc gặp tiếp theo tại Tòa Trọng tài Thể thao.,https://vnexpress.net/nguoi-than-cau-thu-nhap-tich-malaysia-co-the-ra-toa-lam-chung-5044812.html
Thể thao,vnexpress.net,Tử vong sau khi thi đấu vật tại hội làng,"Một nam đô vật 44 tuổi tử vong do gãy cổ, khi tham dự thi đấu tại hội làng truyền thống Thái Lai chiều 26/2.",https://vnexpress.net/tu-vong-sau-khi-thi-dau-vat-tai-hoi-lang-5044849.html
Thể thao,vnexpress.net,Man City đấu Real Madrid ở vòng 1/8 Champions League,"Man City đấu Real Madrid, Chelsea đại chiến ĐKVĐ PSG là những cặp đấu đáng chú ý tại vòng 1/8 Champions League.",https://vnexpress.net/truc-tiep-boc-tham-vong-1-8-champions-league-5044784-tong-thuat.html
Thể thao,vnexpress.net,Chủ tịch La Liga: 'Nực cười khi PSG dẫn dắt Luật Công bằng Tài chính',"Theo Chủ tịch La Liga Javier Tebas, việc PSG và Chủ tịch CLB này Nasser Al-Khelaifi giữ vai trò dẫn dắt Luật Công bằng Tài chính (FFP) là trò đùa.",https://vnexpress.net/chu-tich-la-liga-nuc-cuoi-khi-psg-dan-dat-luat-cong-bang-tai-chinh-5044673.html
Thể thao,vnexpress.net,Khán giả xông vào sân kéo ngã Messi,"Khán giả quá khích kéo ngã Lionel Messi trong trận giao hữu giữa Independiente del Valle và Inter Miami, tối 26/2.",https://vnexpress.net/khan-gia-xong-vao-san-keo-nga-messi-5044783.html
Thể thao,vnexpress.net,Vì sao bóng đá Italy trượt dài ở châu Âu?,"Việc Atalanta là đại diện Italy duy nhất còn sót lại tại vòng 1/8 Champions League phơi bày những vấn đề từ nhịp độ thi đấu, đào tạo trẻ đến chiến thuật và hạ tầng của bóng đá Italy.",https://vnexpress.net/vi-sao-bong-da-italy-truot-dai-o-chau-au-5044620.html
Thể thao,vnexpress.net,5 năm dàn xếp trận Mayweather - Pacquiao tái đấu,"Những thay đổi của thị trường quyền Anh, sự hậu thuẫn tài chính từ Arab Saudi và bước tiến của Netflix đã đưa hai huyền thoại Floyd Mayweather và Manny Pacquiao trở lại võ đài.",https://vnexpress.net/5-nam-dan-xep-tran-mayweather-pacquiao-tai-dau-5044495.html
Thể thao,vnexpress.net,Mourinho đã hết thời đỉnh cao?,"Với chuỗi 10 trận không thắng và 12 năm không vượt qua vòng knock-out Champions League, thành tích các đội do Jose Mourinho dẫn dắt cho thấy HLV người Bồ Đào Nha đã qua thời đỉnh cao.",https://vnexpress.net/mourinho-da-het-thoi-dinh-cao-5044530.html
Thể thao,vnexpress.net,Man Utd chi ròng chuyển nhượng nhiều nhất châu Âu 5 năm qua,"UEFA cho biết Man Utd dẫn đầu châu Âu về mức chi ròng chuyển nhượng giai đoạn 2021-2025 với 878 triệu USD, phơi bày rõ sự sa sút thành tích so với số tiền đầu tư.",https://vnexpress.net/man-utd-chi-rong-chuyen-nhuong-nhieu-nhat-chau-au-5-nam-qua-5044488.html
Thể thao,vnexpress.net,Neymar: 'Tuần trước tôi còn bị chê là cầu thủ tệ nhất thế giới',"Neymar đáp trả những hoài nghi về phong độ và khả năng dự World Cup 2026, sau khi lập cú đúp giúp Santos hạ Vasco da Gama 2-1 tại vòng 4 giải VĐQG Brazil.",https://vnexpress.net/neymar-tuan-truoc-toi-con-bi-che-la-cau-thu-te-nhat-the-gioi-5044663.html
Thể thao,vnexpress.net,Thủ môn ăn vạ vì lễ Ramadan,"Thủ thành CLB Nantes, Anthony Lopes giả vờ bị chấn thương để giúp đỡ đồng đội theo đạo Hồi trong trận thắng Le Havre 2-0 ở vòng 23 Ligue 1.",https://vnexpress.net/thu-mon-an-va-vi-le-ramadan-5044498.html
Thể thao,vnexpress.net,CAS hoãn công bố phán quyết vụ 7 cầu thủ nhập tịch của Malaysia,Tòa Trọng tài Thể thao (CAS) cần thời gian để xem xét toàn bộ hồ sơ và lập luận nên chưa đưa ra phán quyết về vụ 7 cầu thủ nhập tịch của Malaysia.,https://vnexpress.net/cas-hoan-cong-bo-phan-quyet-vu-7-cau-thu-nhap-tich-cua-malaysia-5044529.html
Thể thao,vnexpress.net,Sóng ngầm an ninh tại Mexico trước thềm World Cup 2026,"Sau vụ tiêu diệt trùm ma túy khét tiếng, làn sóng bạo lực tại bang Jalisco làm dấy lên lo ngại về an ninh World Cup 2026 ở Guadalajara, buộc FIFA theo dõi sát tình hình và tính đến kịch bản điều chỉnh một số trận play-off nếu rủi ro vượt tầm kiểm soát.",https://vnexpress.net/song-ngam-an-ninh-tai-mexico-truoc-them-world-cup-2026-5044491.html
Thể thao,vnexpress.net,Runner nữ bị giẫm đạp vì sự cố xuất phát nhầm,"Pháo hoa phát nổ nhầm thời điểm, ngay trước hiệu lệnh xuất phát, khiến nhóm VĐV phía sau lao lên, xô ngã nhiều chân chạy nữ elite tại giải 10K Facsa Castellon.",https://vnexpress.net/runner-nu-bi-giam-dap-vi-su-co-xuat-phat-nham-5044496.html
Thể thao,vnexpress.net,Vì sao Ronaldo mừng bàn kiểu úp rổ?,"Cristiano Ronaldo được cho đáp trả phát biểu của cầu thủ Al Hilal, bằng pha ăn mừng kiểu úp rổ trong trận Al Nassr thắng Al Najima 5-0 ở vòng 24 Pro League.",https://vnexpress.net/vi-sao-ronaldo-mung-ban-kieu-up-ro-5044487.html
Thể thao,vnexpress.net,Ronaldo sắp trở lại bóng đá Tây Ban Nha trên cương vị ông chủ,Cristiano Ronaldo mua 25% cổ phần CLB Almeria thông qua CR7 Sports Investments - một nhánh mới trong hệ sinh thái kinh doanh của siêu sao người Bồ Đào Nha.,https://vnexpress.net/ronaldo-sap-tro-lai-bong-da-tay-ban-nha-tren-cuong-vi-ong-chu-5044451.html
Thể thao,vnexpress.net,Hôm nay bốc thăm vòng 1/8 Champions League,"Lễ bốc thăm vòng 1/8 và xác định nhánh tứ kết, bán kết Champions League, diễn ra lúc 18h hôm nay, theo giờ Hà Nội tại trụ sở UEFA ở Nyon.",https://vnexpress.net/hom-nay-boc-tham-vong-1-8-champions-league-5044497.html
Thể thao,vnexpress.net,LĐBĐ châu Á phạt Đình Bắc và VFF,"Tiền đạo Nguyễn Đình Bắc lĩnh án vì thẻ đỏ ở vòng chung kết U23 châu Á, còn LĐBĐ Việt Nam phải chịu trách nhiệm vì số thẻ phạt ở trận chung kết SEA Games 33.",https://vnexpress.net/ldbd-chau-a-phat-dinh-bac-va-vff-5044361.html
Thể thao,vnexpress.net,Mourinho đánh lừa truyền thông khi cùng Benfica đấu Real,"HLV Jose Mourinho không vào cabin được bố trí trên sân Bernabeu, mà ngồi trên xe bus theo dõi các học trò thi đấu, trong trận Benfica thua Real 1-2 ở lượt về play-off Champions League.",https://vnexpress.net/mourinho-danh-lua-truyen-thong-khi-cung-benfica-dau-real-5044173.html
Thể thao,vnexpress.net,Nam Định thay HLV Bồ Đào Nha sau 104 ngày,"Nam Định chia tay HLV Mauro Jerorimo sau hơn 3 tháng dẫn dắt, để đưa ông Vũ Hồng Việt trở lại.",https://vnexpress.net/nam-dinh-thay-hlv-bo-dao-nha-sau-104-ngay-5044228.html
Thể thao,vnexpress.net,Nhiều đội châu Âu lo 'lỗ vốn' khi dự World Cup 2026,"Chi phí leo thang bất thường, cùng tình trạng thiếu nhất quán trong các quy định miễn thuế khiến khoảng 10 LĐBĐ châu Âu lo ngại thâm hụt tài chính khi cử đội tuyển dự World Cup 2026.",https://vnexpress.net/nhieu-doi-chau-au-lo-lo-von-khi-du-world-cup-2026-5044454.html
Thể thao,vnexpress.net,Xác định 16 đội bóng góp mặt ở vòng 1/8 Champions League,"Sau lượt trận vòng play-off Champions League, các ông lớn như Real, PSG và Atletico góp mặt ở vòng 1/8 cùng những Barca, Man City, Bayern, Arsenal hay Liverpool.",https://vnexpress.net/xac-dinh-16-doi-bong-gop-mat-o-vong-1-8-champions-league-5044163.html
Thể thao,vnexpress.net,Việt Nam ngược dòng vào bán kết futsal nữ Đông Nam Á,"Hai lần bị dẫn trước nhưng Việt Nam vẫn thi đấu kiên cường, thắng Myanmar 5-2 để vào tứ kết giải futsal nữ Đông Nam Á 2026, chiều 26/2.",https://vnexpress.net/viet-nam-nguoc-dong-vao-ban-ket-futsal-nu-dong-nam-a-5044387.html
Thể thao,vnexpress.net,"Arbeloa: 'Vắng Mbappe, Real càng cần Vinicius'",HLV Alvaro Arbeloa hài lòng về vai trò quyết định của Vinicius ở vòng play-off Champions League.,https://vnexpress.net/arbeloa-vang-mbappe-real-cang-can-vinicius-5044166.html
Thể thao,vnexpress.net,Courtois khoe dùng gen bóng chuyền cứu thua cho Real,"Thủ môn Thibaut Courtois khoe thừa hưởng gen phản xạ nhanh từ cha mẹ, những người từng là cầu thủ bóng chuyền.",https://vnexpress.net/courtois-khoe-dung-gen-bong-chuyen-cuu-thua-cho-real-5044189.html
Thể thao,vnexpress.net,"Real thoát hiểm, vào vòng 1/8 Champions League","Bị dẫn bàn và chịu nhiều sức ép, nhưng Real Madid vẫn thắng ngược Benfica 2-1 trong trận lượt về vòng play-off Champions League, tối 25/2.",https://vnexpress.net/real-thoat-hiem-vao-vong-1-8-champions-league-5044152.html
Thể thao,vnexpress.net,PSG 14 lần liên tiếp vào vòng 1/8 Champions League,"ĐKVĐ PSG hòa Monaco 2-2 ở lượt về vòng play-off, giành vé đi tiếp tại với tổng tỷ số 5-4 tại Champions League.",https://vnexpress.net/psg-14-lan-lien-tiep-vao-vong-1-8-champions-league-5044160.html
Thể thao,vnexpress.net,Ronaldo ghi bàn và kiến tạo cho Al Nassr,"Tiền đạo Cristiano Ronaldo ghi dấu giày vào hai bàn trong chiến thắng 5-0 của Al Nassr trên sân Al Najima, ở vòng 23 Saudi Pro League.",https://vnexpress.net/ronaldo-ghi-ban-va-kien-tao-cho-al-nassr-5044157.html
Thể thao,vnexpress.net,Bodo/Glimt và sự trỗi dậy của CLB 'gia đình',"Chỉ trong ít năm, Bodo/Glimt từ một đội hạng hai Na Uy trở thành CLB hàng đầu nước này, liên tục gây sốc ở sân chơi châu Âu.",https://vnexpress.net/bodo-glimt-va-su-troi-day-cua-clb-gia-dinh-5043987.html
Thể thao,vnexpress.net,Laporta: 'Messi không hồi âm lời mời trở lại Barca',"Trong cuốn sách mang tên Así salvamos al Barça (Cách chúng tôi cứu lấy Barca) phát hành ngày 24/2, Chủ tịch CLB vừa từ nhiệm Joan Laporta tiết lộ về cơ hội tái hợp với Lionel Messi tại Barca sau khi siêu sao sinh năm 1987 rời PSG hè 2023.",https://vnexpress.net/laporta-messi-khong-hoi-am-loi-moi-tro-lai-barca-5043945.html
Thể thao,vnexpress.net,Nạn câu giờ trong bóng đá sắp bị triệt tiêu,"Ủy ban Bóng đá Quốc tế (IFAB) sẽ một loạt đề xuất mang tính đột phá nhằm ngăn chặn tình trạng câu giờ, trong đó có quy định cầu thủ cần chăm sóc y tế sẽ phải rời sân tạm thời trong một phút.",https://vnexpress.net/nan-cau-gio-trong-bong-da-sap-bi-triet-tieu-5044006.html
Thể thao,vnexpress.net,'Công chúa tuyết' qua lời kể của bạn cùng phòng Đại học Stanford,"Trong mắt Lauren Kooong, Eileen Gu là một sinh viên xuất sắc của Đại học Stanford (Mỹ), biết cách cân bằng giữa việc học với thi đấu bất chấp áp lực rất lớn trong những năm thanh xuân.",https://vnexpress.net/cong-chua-tuyet-qua-loi-ke-cua-ban-cung-phong-dai-hoc-stanford-5043768.html
Thể thao,vnexpress.net,Việt Nam thắng Philippines ở giải futsal nữ Đông Nam Á,"Các bàn thắng của Thanh Ngân và Biện Thị Hằng giúp Việt Nam hạ Phillippines 2-0 ở lượt hai bảng B giải vô địch futsal nữ Đông Nam Á 2026, chiều 25/2.",https://vnexpress.net/viet-nam-thang-philippines-o-giai-futsal-nu-dong-nam-a-5043992.html
Thể thao,vnexpress.net,Vinicius bị cáo buộc 'giỏi đóng vai nạn nhân',"Theo cựu trọng tài Javier Castrilli, tiền đạo Real Madrid thường đóng vai nạn nhân sau khi hạ nhục và khiêu khích người khác.",https://vnexpress.net/vinicius-bi-cao-buoc-gioi-dong-vai-nan-nhan-5043753.html
Thể thao,vnexpress.net,Cựu giám đốc kỹ thuật HAGL Nguyễn Văn Vinh qua đời,Cựu HLV và chuyên gia bóng đá Nguyễn Văn Vinh qua đời vào sáng 25/2 do tuổi cao tại nhà riêng.,https://vnexpress.net/cuu-giam-doc-ky-thuat-hagl-nguyen-van-vinh-qua-doi-5043924.html
Thể thao,vnexpress.net,Courtois bác lập luận của Mourinho trong vụ Vinicius,"Thibaut Courtois thất vọng với phát biểu của HLV Jose Mourinho, nhấn mạnh không thể lấy màn ăn mừng của Vinicius làm lý do biện minh cho hành vi xúc phạm mang tính phân biệt.",https://vnexpress.net/courtois-bac-lap-luan-cua-mourinho-trong-vu-vinicius-5043748.html
Thể thao,vnexpress.net,Trận Mayweather - Pacquiao tái đấu bị ví như 'gánh xiếc',Cuộc tái đấu giữa Floyd Mayweather và Manny Pacquiao vào tháng 9 gây tranh cãi khi nhiều chuyên gia cho rằng đây giống một sự kiện trình diễn vì thương mại hơn là màn so găng đỉnh cao.,https://vnexpress.net/tran-mayweather-pacquiao-tai-dau-bi-vi-nhu-ganh-xiec-5043747.html
Thể thao,thanhnien.vn,Lịch thi đấu bán kết đội tuyển nữ Việt Nam tối nay: Thể hiện bản lĩnh trước người Thái,"Trận đấu giữa đội tuyển futsal nữ VN và Thái Lan tại bán kết giải Đông Nam Á 2026 vào lúc 18 giờ 30 hôm nay (28.2) hứa hẹn là màn so tài kịch tính, nơi bản lĩnh nhà vô địch sẽ được thử thách trước khát khao chiến thắng của đội chủ nhà.",https://thanhnien.vn/lich-thi-dau-ban-ket-doi-tuyen-nu-viet-nam-toi-nay-the-hien-ban-linh-truoc-nguoi-thai-185260227191220837.htm
Thể thao,thanhnien.vn,Billiards: Trần Quyết Chiến ngược dòng ngoạn mục đánh bại cao thủ người Đức,"Bị dẫn trước trong phần lớn thời gian trận đấu, cơ thủ số 1 Việt Nam – Trần Quyết Chiến đã thể hiện bản lĩnh khi bùng nổ ở những lượt cơ quyết định để giành chiến thắng kịch tính trước Martin Horn.",https://thanhnien.vn/billiards-tran-quyet-chien-nguoc-dong-ngoan-muc-danh-bai-cao-thu-nguoi-duc-185260228000502006.htm
Thể thao,thanhnien.vn,"CAS hoãn phán quyết, FAM và 7 cầu thủ nhập tịch lậu chớ vội mừng: Thủ tục pháp lý bình thường","Theo 2 luật sư thể thao hàng đầu Malaysia, ông Nik Erman Nik Roseli và Richard Wee, việc CAS hoãn phán quyết với FAM và 7 cầu thủ liên quan là một bước đi bình thường của bất kỳ cơ quan xét xử nào.",https://thanhnien.vn/cas-hoan-phan-quyet-fam-va-7-cau-thu-nhap-tich-lau-cho-voi-mung-thu-tuc-phap-ly-binh-thuong-185260228083138135.htm
Thể thao,thanhnien.vn,V-League: Sẽ có tuyển thủ U.23 Việt Nam phải xuống hạng?,"Các ứng viên xuống hạng như CLB Đà Nẵng, SLNA, HAGL hay PVF-CAND đều sở hữu nhiều tuyển thủ U.23 Việt Nam trong đội hình.",https://thanhnien.vn/v-league-se-co-tuyen-thu-u23-viet-nam-phai-xuong-hang-185260227232301236.htm
Thể thao,thanhnien.vn,Highlight CLB Thanh Hóa 1-3 CLB CAHN: Siêu phẩm sút xa của Đoàn Văn Hậu,Đoàn Văn Hậu đã có cú sút xa tuyệt đẹp để góp công đưa CLB CAHN ngược dòng thành công trước CLB Thanh Hóa ở trận đấu bù vòng 10 V-League.,https://thanhnien.vn/highlight-clb-thanh-hoa-1-3-clb-cahn-sieu-pham-sut-xa-cua-doan-van-hau-185260224214849537.htm
Thể thao,thanhnien.vn,Bóng đá Malaysia bất lợi khi cuộc chiến pháp lý kéo dài,"Việc Tòa án Trọng tài Thể thao (CAS) bất ngờ hoãn ra quyết định trong vụ Liên đoàn Bóng đá Malaysia (FAM) kiện FIFA cho thấy độ phức tạp về mặt pháp lý cao đến mức nào. Đương nhiên, đây không phải là điều có lợi cho FAM.",https://thanhnien.vn/bong-da-malaysia-bat-loi-khi-cuoc-chien-phap-ly-keo-dai-185260227190706559.htm
Thể thao,thanhnien.vn,Đối thủ của Lại Lý Huynh ở bán kết cờ tướng Ngũ Dương Bôi mạnh cỡ nào?,"Hôm nay (28.2) tại công viên văn hóa Quảng Châu (Trung Quốc), kỳ thủ số 1 Việt Nam Lại Lý Huynh chạm trán với kỳ thủ chủ nhà Triệu Phàn Vỹ ở bán kết giải cờ tướng danh giá Ngữ Dương Bôi 2026.",https://thanhnien.vn/doi-thu-cua-lai-ly-huynh-o-ban-ket-co-tuong-ngu-duong-boi-manh-co-nao-185260228001143108.htm
Thể thao,thanhnien.vn,"CLB Wolverhampton lên án loạt bình luận phân biệt chủng tộc, công khai cả tài khoản tên tiếng Việt","CLB Wolverhampton cho biết họ phẫn nộ trước nhiều tin nhắn lăng mạ mang tính phân biệt chủng tộc nhắm vào tiền đạo Tolu Arokodare trên mạng xã hội, sau trận thua Crystal Palace tối 22.2.",https://thanhnien.vn/clb-wolverhampton-len-an-loat-binh-luan-phan-biet-chung-toc-cong-khai-ca-tai-khoan-ten-tieng-viet-185260223174702593.htm
Thể thao,thanhnien.vn,"CAS sắp ra phán quyết vụ 7 cầu thủ nhập tịch Malaysia, quyết định có thể xuất hiện rạng sáng","Tòa án Trọng tài Thể thao (CAS) chuẩn bị ra phán quyết về vụ 7 cầu thủ nhập tịch của Malaysia, trong bối cảnh đội tuyển nước này bước vào giai đoạn then chốt của vòng loại Asian Cup 2027 và đặc biệt hướng tới trận gặp Việt Nam ngày 31.3.",https://thanhnien.vn/cas-sap-ra-phan-quyet-vu-7-cau-thu-nhap-tich-malaysia-quyet-dinh-co-the-xuat-hien-rang-sang-185260224184537041.htm
Thể thao,thanhnien.vn,"HLV Kim Sang-sik: ‘Tôi tự tin sẽ giúp U.23 Việt Nam hay hơn nữa, mục tiêu là World Cup’","HLV Kim Sang-sik chia sẻ thẳng thắn và chi tiết về hành trình giành HCĐ của U.23 Việt Nam tại VCK U.23 châu Á 2026, từ công tác chuẩn bị, những thời khắc khó khăn đến triết lý huấn luyện và định hướng cho thế hệ cầu thủ kế cận.",https://thanhnien.vn/hlv-kim-sang-sik-toi-tu-tin-se-giup-u23-viet-nam-hay-hon-nua-muc-tieu-la-world-cup-18526012622561124.htm
Thể thao,thanhnien.vn,"Bơi Việt Nam bứt phá ngoạn mục, giành HCV sau màn rượt đuổi kịch tính","4 kình ngư của bơi lội Việt Nam gồm Nguyễn Viết Tường, Nguyễn Huy Hoàng, Trần Văn Nguyễn Quốc và Trần Hưng Nguyên xuất phát sau Malaysia, Singapore nhưng lần lượt vượt lên để đánh bại các đối thủ, giành tấm HCV đầy ngoạn mục.",https://thanhnien.vn/boi-viet-nam-but-pha-ngoan-muc-gianh-hcv-sau-man-ruot-duoi-kich-tinh-185251211214957424.htm
Thể thao,thanhnien.vn,"Malaysia sắp có ‘cây săn bàn siêu hạng’ đấu Việt Nam, 2 cầu thủ nhập tịch chờ ra mắt","2 ngôi sao nhập tịch Bergson da Silva và Giancarlo Gallifuoco đang tiến gần việc hoàn tất hộ chiếu Malaysia, mở ra khả năng góp mặt trong trận đấu then chốt của đội tuyển Malaysia gặp Việt Nam tại vòng loại Asian Cup 2027.",https://thanhnien.vn/malaysia-sap-co-cay-san-ban-sieu-hang-dau-viet-nam-2-cau-thu-nhap-tich-cho-ra-mat-185260222235306922.htm
Thể thao,thanhnien.vn,"Highlight U.23 Việt Nam - U.23 Hàn Quốc: Luân lưu cân não, HCĐ xứng đáng",U.23 Việt Nam đã xuất sắc giành HCĐ U.23 châu Á 2026 sau khi vượt qua U.23 Hàn Quốc trên chấm luân lưu cân não.,https://thanhnien.vn/highlight-u23-viet-nam-u23-han-quoc-luan-luu-can-nao-hcd-xung-dang-185260124012545434.htm
Thể thao,thanhnien.vn,Chàng trai Thái gốc Việt tự học Tiếng Việt để… cổ vũ bóng đá nữ,"Chiến thắng 7-0 của đội tuyển nữ Việt Nam trong trận mở màn bảng B SEA Games 33 không chỉ đến từ sức mạnh trên sân cỏ, mà còn được tiếp thêm bởi những cổ động viên đặc biệt trên khán đài sân Chonburi Daikin. Từ những kiều bào xa quê đến các gia đình người Thái mang trong mình tình yêu dành cho Việt Nam, tất cả đã góp phần tạo nên bầu không khí đỏ rực, đầy cảm xúc trong ngày ra quân.",https://thanhnien.vn/chang-trai-thai-goc-viet-tu-hoc-tieng-viet-de-co-vu-bong-da-nu-185251205223652572.htm
Thể thao,thanhnien.vn,Nóng: Lại Lý Huynh xuất sắc đoạt vé vào bán kết giải cờ tướng danh giá Ngũ Dương Bôi,"Kỳ thủ số 1 Việt Nam, nhà đương kim vô địch cờ tướng thế giới Lại Lý Huynh xuất sắc giành ngôi nhất bảng B cùng tấm vé vào vòng bán kết giải cờ tướng Ngũ Dương Bôi 2026 tại Trung Quốc.",https://thanhnien.vn/nong-lai-ly-huynh-xuat-sac-doat-ve-vao-ban-ket-giai-co-tuong-danh-gia-ngu-duong-boi-185260227194608624.htm
Thể thao,thanhnien.vn,Tổng thống Mỹ Donald Trump sắp tiếp đón Messi và Inter Miami tại Nhà Trắng,"Theo The Athletic, một quan chức ở Nhà Trắng đã xác nhận, Tổng thống Mỹ Donald Trump dự kiến sẽ tiếp đón Messi và CLB Inter Miami vào ngày 5.3, để vinh danh chức vô địch MLS Cup của đội trong năm 2025.",https://thanhnien.vn/tong-thong-my-donald-trump-sap-tiep-don-messi-va-inter-miami-tai-nha-trang-185260228090805751.htm
Thể thao,thanhnien.vn,Highlight CLB Bình Dương 1-4 CLB Nam Định | Vòng 9 V-League 2024-2025,Những tình huống đáng chú ý nhất giữa CLB Bình Dương và CLB Nam Định trong khuôn khổ vòng 9 V-League 2024-2025.,https://thanhnien.vn/highlight-clb-binh-duong-1-4-clb-nam-dinh-vong-9-v-league-2024-2025-185241120230504542.htm
Thể thao,thanhnien.vn,Căng như dây đàn cuộc đua giữa Lại Lý Huynh với thần đồng cờ tướng Trung Quốc,Cuộc đua song mã giữa Lại Lý Huynh với Lưu Bách Hoành tại giải cờ tướng danh giá Ngũ Dương Bôi 2026 diễn ra hết sức gay cấn.,https://thanhnien.vn/cang-nhu-day-dan-cuoc-dua-giua-lai-ly-huynh-voi-than-dong-co-tuong-trung-quoc-18526022714201568.htm
Thể thao,thanhnien.vn,"Công Phượng không được đăng ký, Trường Tươi Bình Phước vẫn thắng tưng bừng: Vô địch lượt đi","Chiều 27.2, CLB Trường Tươi Đồng Nai tạo ra một thế trận áp đảo trước đội Đồng Tháp và giành chiến thắng đậm 5-1 ở vòng 10 giải hạng nhất 2025-2026.",https://thanhnien.vn/cong-phuong-khong-duoc-dang-ky-truong-tuoi-binh-phuoc-van-thang-tung-bung-vo-dich-luot-di-185260227195852836.htm
Thể thao,thanhnien.vn,Đội tuyển Việt Nam đẳng cấp hơn nhờ cuộc cách mạng chiều cao,Sự xuất hiện của dàn cầu thủ Việt kiều cùng U.23 VN sẽ giúp đội tuyển quốc gia cải thiện chiều cao và sức chiến đấu.,https://thanhnien.vn/doi-tuyen-viet-nam-dang-cap-hon-nho-cuoc-cach-mang-chieu-cao-185260226213745527.htm
Thể thao,thanhnien.vn,Xác định vòng 16 đội Champions League: Man City đại chiến Real Madrid,"Tối 27.2 (giờ Việt Nam), Liên đoàn Bóng đá châu Âu (UEFA) bốc thăm chia cặp vòng 16 đội Champions League, 'ông lớn' Ngoại hạng Anh Man City đã đụng độ Real Madrid, hứa hẹn là cặp đấu khốc liệt nhất ở giai đoạn knock-out.",https://thanhnien.vn/xac-dinh-vong-16-doi-champions-league-man-city-dai-chien-real-madrid-185260227184208426.htm
Thể thao,thanhnien.vn,"Nóng: CLB Thanh Hóa nộp án phạt 3 tỉ đồng cho FIFA, bổ sung gấp đồng đội Công Phượng","Ngày 27.2, CLB Thanh Hóa cho biết đã nộp khoản tiền phạt được cho là vào khoảng 3 tỉ đồng theo yêu cầu của FIFA để dỡ lệnh cấm chuyển nhượng, chạy đua với thời gian để bổ sung cầu thủ.",https://thanhnien.vn/nong-clb-thanh-hoa-nop-an-phat-3-ti-dong-cho-fifa-bo-sung-gap-dong-doi-cong-phuong-185260227171227492.htm
Thể thao,thanhnien.vn,Vụ tử vong thương tâm khi thi đấu hội vật làng: Cảnh báo nóng về sân chơi tự phát,"Vụ việc 1 người tử vong khi tham gia môn đấu vật tại thôn Thái Lai, xã Kim Anh, Hà Nội, ngày 26.2, một lần nữa gióng lên hồi chuông báo động về tính an toàn ở các sân chơi thể thao, thuộc những hội làng.",https://thanhnien.vn/vu-tu-vong-thuong-tam-khi-thi-dau-hoi-vat-lang-canh-bao-nong-ve-san-choi-tu-phat-185260227181631511.htm
